state,staterr,varname,year,race_ethn,age,c_mn,se_tot,c_upr,c_lwr
31,NE,Foster Care,2008,White,18,0.07947305779928489,0.0019275189048497756,0.08325099485279044,0.07569512074577933
31,NE,Investigation,2008,White,18,0.3564216303593044,0.003252012677424374,0.3627955752070562,0.35004768551155263
31,NE,Confirmed Maltreatment,2008,White,18,0.11276803982988721,0.0022674733251898073,0.11721228754725924,0.1083237921125152
31,NE,Termination,2008,White,18,0.026028070990693597,0.001167095094623343,0.028315577376155348,0.023740564605231846
31,NE,Foster Care,2009,White,18,0.07921330902406647,0.0019358161499846442,0.08300750867803637,0.07541910937009656
31,NE,Investigation,2009,White,18,0.3695097571226549,0.003262207422822784,0.37590368367138755,0.3631158305739222
31,NE,Confirmed Maltreatment,2009,White,18,0.12136107055104768,0.0023318510980186494,0.12593149870316422,0.11679064239893112
31,NE,Termination,2009,White,18,0.024100036182491277,0.0011343093305965022,0.02632328247046042,0.021876789894522134
31,NE,Foster Care,2010,White,18,0.07195195730999067,0.0018787468595979782,0.07563430115480271,0.06826961346517862
31,NE,Investigation,2010,White,18,0.35063773993993214,0.003260387504428137,0.3570280994486113,0.34424738043125297
31,NE,Confirmed Maltreatment,2010,White,18,0.11005967600871532,0.0022426681516361834,0.11445530558592223,0.1056640464315084
31,NE,Termination,2010,White,18,0.026330560335903808,0.001173337556100252,0.0286303019458603,0.024030818725947315
31,NE,Foster Care,2011,White,18,0.07364693851345921,0.001900665299350764,0.0773722425001867,0.06992163452673172
31,NE,Investigation,2011,White,18,0.34868797428807746,0.0032732912361436504,0.35510362511091903,0.3422723234652359
31,NE,Confirmed Maltreatment,2011,White,18,0.1045769651786538,0.0022489317346909166,0.10898487137864799,0.1001690589786596
31,NE,Termination,2011,White,18,0.026974697696277875,0.0011888661969416678,0.029304875442283544,0.024644519950272205
31,NE,Foster Care,2012,White,18,0.06868955950838108,0.0018912078132430927,0.07239632682233754,0.06498279219442463
31,NE,Investigation,2012,White,18,0.32513099158174097,0.0032386087456584924,0.3314786647232316,0.3187833184402503
31,NE,Confirmed Maltreatment,2012,White,18,0.10187406983937651,0.0021690980189238342,0.10612550195646722,0.0976226377222858
31,NE,Termination,2012,White,18,0.019235187810755713,0.0010113382449875234,0.02121741077093126,0.017252964850580168
31,NE,Foster Care,2013,White,18,0.06471956665674125,0.0018028865628526153,0.06825322431993237,0.06118590899355013
31,NE,Investigation,2013,White,18,0.2724965230766234,0.0031247198304821208,0.27862097394436836,0.2663720722088785
31,NE,Confirmed Maltreatment,2013,White,18,0.08831357039236162,0.0020707048246090703,0.0923721518485954,0.08425498893612784
31,NE,Termination,2013,White,18,0.026722416029843363,0.0011878924263699234,0.029050685185528412,0.024394146874158314
31,NE,Foster Care,2014,White,18,0.050240659258155435,0.0015956847625625786,0.05336820139277809,0.04711311712353278
31,NE,Investigation,2014,White,18,0.2712435911836225,0.0031268935209738855,0.2773723024847313,0.2651148798825137
31,NE,Confirmed Maltreatment,2014,White,18,0.0818445021972231,0.001980235220377669,0.08572576322916332,0.07796324116528287
31,NE,Termination,2014,White,18,0.02232572533668055,0.0010907786301837846,0.024463651451840766,0.020187799221520333
31,NE,Foster Care,2015,White,18,0.05253353159813931,0.0016520746416425786,0.055771597895758765,0.049295465300519856
31,NE,Investigation,2015,White,18,0.28354774712991626,0.00319573929187191,0.2898113961419852,0.2772840981178473
31,NE,Confirmed Maltreatment,2015,White,18,0.0780469994476512,0.001950880981475038,0.08187072617134228,0.07422327272396012
31,NE,Termination,2015,White,18,0.021348989972956922,0.0010639340580451862,0.023434300726725487,0.019263679219188357
31,NE,Foster Care,2016,White,18,0.058944293214402144,0.001728142515360809,0.06233145254450933,0.05555713388429496
31,NE,Investigation,2016,White,18,0.2637019720224922,0.0030756896447461666,0.26973032372619465,0.2576736203187897
31,NE,Confirmed Maltreatment,2016,White,18,0.05957979845519057,0.0017245011908791647,0.06295982078931373,0.056199776121067406
31,NE,Termination,2016,White,18,0.018297205732690364,9.860998576379097e-4,0.020229961453660666,0.01636445001172006
31,NE,Foster Care,2017,White,18,0.05649942988213093,0.0017001799995289275,0.059831782681207625,0.05316707708305423
31,NE,Investigation,2017,White,18,0.3683014702450517,0.0032341391241416115,0.37464038292836926,0.3619625575617342
31,NE,Confirmed Maltreatment,2017,White,18,0.09959600245777431,0.0021990733555772466,0.10390618623470571,0.0952858186808429
31,NE,Termination,2017,White,18,0.008036902380415475,6.60896880090534e-4,0.009332260265392921,0.006741544495438029
31,NE,Foster Care,2018,White,18,0.04140592229338347,0.001454313982761938,0.044256377699596866,0.03855546688717007
31,NE,Investigation,2018,White,18,0.2625186134999274,0.003095418918623165,0.2685856345804288,0.256451592419426
31,NE,Confirmed Maltreatment,2018,White,18,0.05169457458576025,0.0016288577686898943,0.05488713581239245,0.04850201335912806
31,NE,Termination,2018,White,18,0.0011961024804964249,2.5791294840742384e-4,0.0017016118593749757,6.905931016178741e-4
32,NV,Foster Care,2008,White,18,0.0665136287381226,0.0019234797282560233,0.0702836490055044,0.06274360847074079
32,NV,Investigation,2008,White,18,0.3564169457961095,0.003411290373538571,0.3631030749282451,0.3497308166639739
32,NV,Confirmed Maltreatment,2008,White,18,0.10320331271444841,0.002339678973970935,0.10778908350343144,0.09861754192546537
32,NV,Termination,2008,White,18,0.03681719708721454,0.0014688073683824588,0.039696059529244154,0.03393833464518492
32,NV,Foster Care,2009,White,18,0.05388256916641729,0.0017586109001777215,0.057329446530765625,0.05043569180206895
32,NV,Investigation,2009,White,18,0.3007348448259827,0.0033493533984830753,0.3072995774870095,0.29417011216495587
32,NV,Confirmed Maltreatment,2009,White,18,0.09083504465752817,0.0022273986229105406,0.09520074595843284,0.08646934335662351
32,NV,Termination,2009,White,18,0.030382286620301346,0.0013502649843335787,0.033028805989595164,0.027735767251007532
32,NV,Foster Care,2010,White,18,0.05839253529958838,0.001849545655041038,0.062017644783468814,0.05476742581570794
32,NV,Investigation,2010,White,18,0.29350647099795335,0.003371262638047281,0.300114145768526,0.2868987962273807
32,NV,Confirmed Maltreatment,2010,White,18,0.09773713446634005,0.0023211416064856253,0.10228657201505188,0.09318769691762822
32,NV,Termination,2010,White,18,0.03220378912453947,0.0014060436065687295,0.03495963459341418,0.029447943655664763
32,NV,Foster Care,2011,White,18,0.0588699552526577,0.0018764721952752089,0.06254784075539711,0.05519206974991829
32,NV,Investigation,2011,White,18,0.30749275046791846,0.0034639900901898522,0.3142821710446906,0.30070332989114634
32,NV,Confirmed Maltreatment,2011,White,18,0.11274183707241034,0.00249303918576134,0.11762819387650257,0.10785548026831811
32,NV,Termination,2011,White,18,0.03316235587552069,0.0014439707395497625,0.035992538525038226,0.030332173226003154
32,NV,Foster Care,2012,White,18,0.06755361670798814,0.0020188573364380647,0.07151057708740674,0.06359665632856953
32,NV,Investigation,2012,White,18,0.2874940459169867,0.003495086637174848,0.2943444157258494,0.28064367610812396
32,NV,Confirmed Maltreatment,2012,White,18,0.11216928987269492,0.002521684961570928,0.11711179239737395,0.1072267873480159
32,NV,Termination,2012,White,18,0.030532015238780907,0.001402331193774708,0.033280584378579336,0.02778344609898248
32,NV,Foster Care,2013,White,18,0.07660902006618325,0.002154556283230071,0.08083195038131419,0.07238608975105232
32,NV,Investigation,2013,White,18,0.3014309109987243,0.003685891381373373,0.30865525810621613,0.2942065638912325
32,NV,Confirmed Maltreatment,2013,White,18,0.11636976891991752,0.002613713171711078,0.12149264673647123,0.1112468911033638
32,NV,Termination,2013,White,18,0.04112726899196692,0.0016305164471416005,0.04432308122836446,0.03793145675556938
32,NV,Foster Care,2014,White,18,0.07109874297209114,0.002097708438672181,0.0752102515118886,0.06698723443229367
32,NV,Investigation,2014,White,18,0.2971506654793443,0.003799245904458245,0.3045971874520825,0.28970414350660617
32,NV,Confirmed Maltreatment,2014,White,18,0.08500110458463038,0.0022828248148917558,0.08947544122181822,0.08052676794744254
32,NV,Termination,2014,White,18,0.033103435716724805,0.0014802448743982215,0.03600471567054532,0.03020215576290429
32,NV,Foster Care,2015,White,18,0.07479392152020957,0.0021504264026390527,0.07900875726938211,0.07057908577103703
32,NV,Investigation,2015,White,18,0.31584560635825765,0.003703982109433368,0.32310541129274706,0.30858580142376824
32,NV,Confirmed Maltreatment,2015,White,18,0.10056702108038489,0.002492128195845471,0.105451592344242,0.09568244981652776
32,NV,Termination,2015,White,18,0.032873107965172996,0.001479392546801278,0.0357727173569035,0.02997349857344249
32,NV,Foster Care,2016,White,18,0.07706347701534477,0.002198091577562159,0.08137173650736661,0.07275521752332294
32,NV,Investigation,2016,White,18,0.30394952838359407,0.00361352853650741,0.3110320443151486,0.29686701245203956
32,NV,Confirmed Maltreatment,2016,White,18,0.1010073876958301,0.0024848730799173695,0.10587773893246816,0.09613703645919205
32,NV,Termination,2016,White,18,0.025747271688459833,0.0013194258359733,0.0283333463269675,0.023161197049952165
32,NV,Foster Care,2017,White,18,0.07286794258766369,0.002209725389354956,0.0771990043507994,0.06853688082452797
32,NV,Investigation,2017,White,18,0.39114979971157515,0.004011067020783243,0.3990114910723103,0.38328810835084
32,NV,Confirmed Maltreatment,2017,White,18,0.14201175702052016,0.002837788136643308,0.14757382176834105,0.13644969227269926
32,NV,Termination,2017,White,18,0.009233046727228855,8.043990037566803e-4,0.01080966877459195,0.007656424679865762
32,NV,Foster Care,2018,White,18,0.06485173465137654,0.002046411010172441,0.06886270023131452,0.06084076907143856
32,NV,Investigation,2018,White,18,0.3187674974606302,0.003630859074857341,0.3258839812473506,0.31165101367390985
32,NV,Confirmed Maltreatment,2018,White,18,0.10071637706532166,0.0024648987995627607,0.10554757871246467,0.09588517541817865
32,NV,Termination,2018,White,18,6.151776382696122e-4,2.159812080957425e-4,0.0010385008061372675,1.9185447040195695e-4
33,NH,Foster Care,2008,White,18,0.02284356917694555,0.0012800193779380208,0.02535240715770407,0.02033473119618703
33,NH,Investigation,2008,White,18,0.3069540653345163,0.003592779829206299,0.31399591379976066,0.29991221686927194
33,NH,Confirmed Maltreatment,2008,White,18,0.056289253676330225,0.001922300058916622,0.06005696179180681,0.052521545560853644
33,NH,Termination,2008,White,18,0.009460698385513791,8.457228811124137e-4,0.011118315232494121,0.00780308153853346
33,NH,Foster Care,2009,White,18,0.02138409930498157,0.0012417538354248451,0.023817936822414267,0.018950261787548876
33,NH,Investigation,2009,White,18,0.29472878074051023,0.0035857074772848584,0.30175676739598856,0.2877007940850319
33,NH,Confirmed Maltreatment,2009,White,18,0.0475819469690105,0.0017884603891046443,0.0510873293316556,0.044076564606365394
33,NH,Termination,2009,White,18,0.007479681379167838,7.577343053951844e-4,0.008964840617742399,0.005994522140593277
33,NH,Foster Care,2010,White,18,0.02011682639935633,0.0012269267918612321,0.022521602911404346,0.017712049887308314
33,NH,Investigation,2010,White,18,0.2848631707398141,0.003653648798633257,0.29202432238513526,0.27770201909449294
33,NH,Confirmed Maltreatment,2010,White,18,0.04561003863108429,0.0017941132390802547,0.049126500579681584,0.04209357668248699
33,NH,Termination,2010,White,18,0.007456463292290855,7.755925012730733e-4,0.008976624594786079,0.005936301989795631
33,NH,Foster Care,2011,White,18,0.019848549771373736,0.0012356670560408067,0.022270457201213716,0.017426642341533755
33,NH,Investigation,2011,White,18,0.3140194336517039,0.00370981674880203,0.3212906744793559,0.30674819282405197
33,NH,Confirmed Maltreatment,2011,White,18,0.04679881273850588,0.0018176405671179697,0.0503613882500571,0.04323623722695465
33,NH,Termination,2011,White,18,0.00807200798039738,8.313289922718594e-4,0.009701412805250225,0.006442603155544536
33,NH,Foster Care,2012,White,18,0.02362707295539948,0.0013515956956208321,0.026276200518816312,0.02097794539198265
33,NH,Investigation,2012,White,18,0.3171335880451976,0.0037762005283687346,0.32453494108080033,0.30973223500959485
33,NH,Confirmed Maltreatment,2012,White,18,0.046941870514279824,0.0018459361958432657,0.050559905458132624,0.04332383557042702
33,NH,Termination,2012,White,18,0.011587023850996095,9.701353542888995e-4,0.013488489145402339,0.009685558556589851
33,NH,Foster Care,2013,White,18,0.027528979328873895,0.0014261649318265417,0.030324262595253917,0.024733696062493874
33,NH,Investigation,2013,White,18,0.3165171639923317,0.0038401457118927155,0.32404384958764143,0.308990478397022
33,NH,Confirmed Maltreatment,2013,White,18,0.04524077942763628,0.0018299249892214182,0.04882743240651026,0.041654126448762305
33,NH,Termination,2013,White,18,0.01025995069601024,9.250921794094512e-4,0.012073131367652763,0.008446770024367715
33,NH,Foster Care,2014,White,18,0.026695955792553336,0.0014262684151992247,0.029491441886343818,0.023900469698762854
33,NH,Investigation,2014,White,18,0.3342930235515743,0.003899181137669442,0.3419354185814064,0.3266506285217422
33,NH,Confirmed Maltreatment,2014,White,18,0.03779618961065172,0.0016953063487143052,0.041118990054131756,0.03447338916717168
33,NH,Termination,2014,White,18,0.008024721950066843,8.321790152410651e-4,0.009655792819939332,0.006393651080194356
33,NH,Foster Care,2015,White,18,0.035215765386209213,0.0016256508688019776,0.03840204108906109,0.03202948968335734
33,NH,Investigation,2015,White,18,0.31292864940018206,0.0038882493621401836,0.32054961814997684,0.30530768065038727
33,NH,Confirmed Maltreatment,2015,White,18,0.04251153570297678,0.0018149302799172853,0.04606879905161466,0.0389542723543389
33,NH,Termination,2015,White,18,0.01332261786180862,0.0010739152466704034,0.01542749174528261,0.011217743978334629
33,NH,Foster Care,2016,White,18,0.04389156688700972,0.0018493482959183818,0.04751628954700975,0.04026684422700969
33,NH,Investigation,2016,White,18,0.38024457055367955,0.004050791218843686,0.38818412134261315,0.37230501976474595
33,NH,Confirmed Maltreatment,2016,White,18,0.05417335018623558,0.0020570637185096164,0.058205195074514424,0.05014150529795673
33,NH,Termination,2016,White,18,0.011634333507072575,0.0010080091722395376,0.013610031484662069,0.009658635529483081
33,NH,Foster Care,2017,White,18,0.046623841254337356,0.0019481169997765514,0.0504421505738994,0.042805531934775314
33,NH,Investigation,2017,White,18,0.4650775566089608,0.003996195312172743,0.47291009942081935,0.4572450137971022
33,NH,Confirmed Maltreatment,2017,White,18,0.11229707870319819,0.0028693857034369813,0.11792107468193468,0.1066730827244617
33,NH,Termination,2017,White,18,0.001962141539936124,4.245966867708719e-4,0.002794351046007033,0.0011299320338652153
33,NH,Foster Care,2018,White,18,0.04698128203697449,0.0019228788117085635,0.050750124507923274,0.04321243956602571
33,NH,Investigation,2018,White,18,0.35356950532765635,0.003985512968724641,0.36138111074635665,0.34575789990895606
33,NH,Confirmed Maltreatment,2018,White,18,0.07832399655477167,0.002448061577001572,0.08312219724569475,0.07352579586384858
33,NH,Termination,2018,White,18,0,0,0,0
34,NJ,Foster Care,2008,White,18,0.021427446205277034,5.971161231311114e-4,0.022597793806614013,0.020257098603940055
34,NJ,Investigation,2008,White,18,0.33058841212804385,0.0019634407864565777,0.33443675606949874,0.32674006818658896
34,NJ,Confirmed Maltreatment,2008,White,18,0.05361438043868348,9.576329399705485e-4,0.055491341001025755,0.05173741987634121
34,NJ,Termination,2008,White,18,0.009377129892588765,4.0597939260747154e-4,0.010172849502099408,0.008581410283078121
34,NJ,Foster Care,2009,White,18,0.020585553644731025,5.926942567419136e-4,0.021747234387945177,0.019423872901516873
34,NJ,Investigation,2009,White,18,0.3048441864973758,0.0017517494644372828,0.3082776154476729,0.30141075754707874
